MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.528,43.0,0.10817477096546864,1.067099567099567,1316.0,2.8484848484848486,33.96,-118.31,1.318
3.4643,46.0,0.11453804347826087,0.946875,870.0,2.71875,33.96,-118.31,1.363
4.0625,48.0,0.12419871794871795,1.0532544378698223,1020.0,3.0177514792899407,33.96,-118.31,1.387
3.5208,48.0,0.12924077733860342,1.1600790513833992,1319.0,2.6067193675889326,33.97,-118.29,1.342
1.4868,36.0,0.12960446859903382,1.1331521739130437,902.0,2.4510869565217392,33.96,-118.29,1.132
2.8299,43.0,0.10642580918578164,1.0068337129840548,1095.0,2.4943052391799543,33.96,-118.3,1.095
2.6518,39.0,0.13581503562599972,1.168241965973535,1524.0,2.880907372400756,33.96,-118.3,1.363
1.2273,41.0,0.08141629711751662,0.9659090909090908,1241.0,3.5255681818181817,33.96,-118.28,0.984
1.6156,34.0,0.11867704280155641,1.093385214007782,1913.0,3.7217898832684826,33.96,-118.28,1.021
1.6652,34.0,0.11398601398601398,1.1216783216783217,2782.0,3.890909090909091,33.97,-118.28,0.99
1.3096,31.0,0.1288400550981837,1.1996027805362464,3707.0,3.681231380337637,33.96,-118.29,1.163
3.9722,47.0,0.122109158186864,1.1331521739130437,1161.0,3.154891304347826,33.96,-118.3,1.174
3.0625,52.0,0.11747997764946917,1.1138014527845037,1167.0,2.8256658595641646,33.96,-118.31,1.274
4.4861,47.0,0.09954183141906735,0.9498525073746312,1077.0,3.1769911504424777,33.96,-118.31,1.404
3.7143,47.0,0.10279415534478338,0.944578313253012,1134.0,2.732530120481928,33.96,-118.31,1.403
1.5521,30.0,0.12835595776772243,1.002262443438914,1966.0,4.447963800904978,33.99,-118.26,0.975
1.625,30.0,0.12249221183800624,1.091588785046729,2028.0,3.790654205607477,33.98,-118.27,1.015
1.5109,38.0,0.1288321814637604,1.0875420875420876,1098.0,3.696969696969697,33.99,-118.28,1.04
1.8047,41.0,0.09411764705882353,0.9529411764705882,730.0,4.294117647058823,33.99,-118.27,1.018
1.575,43.0,0.09272414566664175,1.0032154340836013,1100.0,3.536977491961415,33.98,-118.28,0.975
1.3042,45.0,0.08785288785288785,0.9883449883449884,1502.0,3.501165501165501,33.98,-118.27,0.992
1.3801,39.0,0.09275753486279803,1.0315789473684212,1933.0,3.3912280701754387,33.98,-118.27,0.97
2.125,44.0,0.09759691679891182,1.139650872817955,2177.0,5.428927680798005,33.98,-118.27,0.925
1.2315,43.0,0.0942602671944582,1.0957446808510638,854.0,4.542553191489362,33.98,-118.26,0.982
1.7121,46.0,0.08715843316731728,1.086687306501548,1120.0,3.46749226006192,33.97,-118.26,0.982
1.9556,44.0,0.09599383667180277,1.0440677966101697,1031.0,3.4949152542372883,33.97,-118.26,0.963
1.55,46.0,0.09899765686019267,1.0538922155688624,1100.0,3.2934131736526946,33.97,-118.26,1.006
1.5962,46.0,0.09443478260869566,0.996,880.0,3.52,33.97,-118.26,0.957
1.64,45.0,0.0938676381299332,1.0136612021857925,1186.0,3.240437158469945,33.97,-118.27,0.968
1.5521,40.0,0.08637083993660856,1.01743264659271,2464.0,3.904912836767037,33.97,-118.28,0.901
2.0754,39.0,0.10455840455840455,1.092063492063492,2601.0,4.128571428571429,33.97,-118.27,1.014
1.6027,38.0,0.0959286995042717,0.995991983967936,2110.0,4.228456913827655,33.97,-118.28,0.973
1.0208,38.0,0.08804974765681327,1.0102739726027397,1073.0,3.6746575342465753,33.96,-118.27,0.864
2.037,42.0,0.10707559860102232,1.1468926553672316,697.0,3.937853107344633,33.96,-118.27,0.926
1.9348,37.0,0.10955922365318338,1.1185682326621924,1640.0,3.668903803131991,33.96,-118.28,0.991
1.4625,47.0,0.0893854748603352,1.0446927374301676,1168.0,3.2625698324022347,33.97,-118.26,0.942
1.5303,40.0,0.12374161073825503,1.1644295302013423,1222.0,4.100671140939597,33.96,-118.26,0.953
1.5812,39.0,0.09840821767427273,0.9877675840978594,902.0,2.758409785932722,33.96,-118.26,0.94
1.5326,52.0,0.07070760730981725,0.9558011049723756,1144.0,3.160220994475138,33.97,-118.26,0.906
1.1557,34.0,0.12250712250712249,1.1225071225071226,1310.0,3.732193732193733,33.97,-118.27,0.901
0.5495,38.0,0.1118172790466733,1.018867924528302,999.0,3.769811320754717,33.96,-118.27,0.917
1.6467,34.0,0.11995386389850057,1.0823529411764703,1083.0,4.247058823529412,33.96,-118.27,0.909
1.2091,39.0,0.10981828628887452,1.0028011204481793,1154.0,3.23249299719888,33.95,-118.27,0.979
1.6898,38.0,0.1028169014084507,0.9746478873239436,1240.0,3.492957746478873,33.95,-118.26,0.951
1.2969,44.0,0.09996035940803383,1.072674418604651,1088.0,3.1627906976744184,33.95,-118.26,0.944
1.7167,39.0,0.10952482420626464,1.0387811634349031,1256.0,3.479224376731302,33.96,-118.26,1.0
1.3971,37.0,0.12548262548262548,1.0942857142857143,1243.0,3.551428571428572,33.96,-118.26,0.898
1.7656,42.0,0.0986834010089824,1.0310077519379846,1581.0,4.0852713178294575,33.96,-118.28,0.967
2.1437,40.0,0.09751908396946565,1.0267175572519085,2150.0,4.103053435114504,33.95,-118.28,0.948
1.615,42.0,0.11485714285714285,1.216,1167.0,4.668,33.96,-118.28,1.013
1.8472,39.0,0.11965811965811966,1.1693121693121693,697.0,3.687830687830688,33.96,-118.28,0.991
1.5313,23.0,0.14369565217391306,1.018333333333333,2048.0,3.4133333333333336,33.96,-118.28,0.914
2.0917,35.0,0.12241153342070774,1.107033639143731,1357.0,4.149847094801223,33.95,-118.29,0.993
1.6029,32.0,0.1083233173076923,0.9855769230769232,842.0,4.048076923076923,33.95,-118.29,0.897
1.5294,39.0,0.09362118353943967,1.1144414168937329,1463.0,3.986376021798365,33.96,-118.29,1.114
1.9655,40.0,0.11196172248803829,1.1084529505582137,2357.0,3.759170653907496,33.95,-118.29,1.023
1.9702,39.0,0.10612015721504772,1.0413625304136254,1468.0,3.5717761557177616,33.95,-118.29,0.932
2.7917,43.0,0.1108342561830934,1.1587301587301588,840.0,3.333333333333333,33.94,-118.28,1.056
2.3352,34.0,0.10168067226890756,0.8825396825396825,995.0,3.1587301587301586,33.94,-118.29,1.077
1.5,35.0,0.12087463556851315,1.0081632653061223,1753.0,3.5775510204081638,33.95,-118.27,0.936
1.8814,43.0,0.08991211013455704,0.9732441471571908,1074.0,3.591973244147157,33.95,-118.27,0.949
1.5268,30.0,0.12851851851851853,1.0185185185185186,877.0,3.248148148148148,33.94,-118.27,0.916
1.5714,38.0,0.10347628330084471,1.2592592592592593,679.0,4.191358024691358,33.94,-118.28,0.897
1.4103,41.0,0.10607215447154471,1.0833333333333333,707.0,3.6822916666666665,33.95,-118.28,0.862
1.8798,40.0,0.09904661016949153,0.9576271186440678,818.0,3.4661016949152543,33.95,-118.27,1.013
2.3365,34.0,0.13135480436518499,1.1221719457013577,902.0,4.081447963800905,33.95,-118.27,0.98
2.2946,34.0,0.12240341681226946,1.0396039603960396,1027.0,3.389438943894389,33.95,-118.27,0.888
2.3056,29.0,0.16909402441636323,1.090062111801242,1056.0,3.279503105590062,33.95,-118.27,0.985
1.0375,35.0,0.14704343275771847,1.194139194139194,1086.0,3.978021978021978,33.95,-118.25,0.898
2.25,45.0,0.10126582278481014,0.919831223628692,850.0,3.586497890295359,33.94,-118.26,0.934
1.6389,44.0,0.10087719298245613,0.9473684210526316,1296.0,3.2481203007518795,33.95,-118.26,0.967
1.5147,44.0,0.10685425685425685,1.0444444444444445,999.0,3.1714285714285717,33.95,-118.26,0.946
1.6887,44.0,0.10149061464850938,1.0728744939271255,760.0,3.076923076923077,33.94,-118.26,0.996
1.6333,37.0,0.09919809919809919,0.989010989010989,1092.0,4.0,33.94,-118.25,0.945
1.65,41.0,0.09467678224340081,1.0539845758354756,1408.0,3.619537275064267,33.94,-118.26,0.942
1.5872,38.0,0.12132963988919668,1.1157894736842104,1080.0,3.789473684210526,33.94,-118.27,0.898
2.0,44.0,0.10819270549809473,1.083832335329341,716.0,4.287425149700598,33.94,-118.26,0.903
1.4917,35.0,0.1099225897255454,0.9926108374384236,1587.0,3.908866995073892,33.93,-118.26,0.932
2.6458,41.0,0.11489619028421688,1.115702479338843,466.0,3.851239669421488,33.93,-118.27,0.913
2.0789,34.0,0.1240110079119367,0.9649122807017544,661.0,3.865497076023392,33.94,-118.27,0.924
1.6645,37.0,0.14773762526571516,1.2415730337078652,842.0,4.730337078651686,33.94,-118.27,0.949
1.8191,36.0,0.11743515850144091,1.063400576368876,1247.0,3.5936599423631126,33.93,-118.27,0.927
1.5256,36.0,0.13604938271604938,1.0977777777777775,702.0,3.12,33.93,-118.26,0.954
1.1326,42.0,0.11644726149845604,1.006825938566553,775.0,2.645051194539249,33.93,-118.26,1.048
2.5,42.0,0.11850649350649353,1.1136363636363635,526.0,3.984848484848485,33.93,-118.25,1.102
1.7986,40.0,0.10549019607843138,0.9568627450980391,705.0,2.764705882352941,33.92,-118.26,0.989
1.7262,36.0,0.12560013717421126,1.067901234567901,1147.0,3.5401234567901234,33.92,-118.27,0.888
1.6625,43.0,0.08953488372093023,1.011764705882353,1182.0,3.476470588235294,33.94,-118.27,0.887
1.449,30.0,0.16243093922651933,1.0966850828729282,1406.0,3.883977900552486,33.94,-118.27,0.931
1.1468,39.0,0.10571835571835571,1.113095238095238,1901.0,3.7718253968253967,33.94,-118.27,0.969
1.4329,21.0,0.14560770156438024,1.0036101083032491,1283.0,4.631768953068592,33.93,-118.28,0.941
1.1051,32.0,0.12191031073446328,1.0593220338983051,1268.0,3.5819209039548023,33.94,-118.28,0.942
0.8952,9.0,0.4444444444444444,1.1403508771929824,438.0,3.842105263157895,33.94,-118.28,0.813
3.0788,44.0,0.10441741357234315,0.952112676056338,1197.0,3.371830985915493,33.94,-118.28,1.0
2.5179,42.0,0.10533910533910533,1.0722610722610724,1503.0,3.5034965034965038,33.93,-118.28,0.974
3.3836,43.0,0.13352272727272727,1.0767045454545454,1051.0,2.9857954545454546,33.93,-118.29,1.299
2.5398,47.0,0.115242837741706,1.027355623100304,1003.0,3.048632218844985,33.94,-118.29,1.057
2.0313,41.0,0.10101446147204837,1.1371681415929205,913.0,4.039823008849558,33.93,-118.28,1.226
2.875,40.0,0.11172055427251733,1.0646651270207852,1616.0,3.7321016166281753,33.92,-118.29,1.202
2.2778,41.0,0.13008130081300812,1.1785714285714286,605.0,3.6011904761904763,33.93,-118.29,1.281
1.2098,38.0,0.11606942889137739,1.0638297872340423,1657.0,3.525531914893617,33.93,-118.27,0.884
1.5114,39.0,0.11793020457280384,1.0180505415162455,975.0,3.51985559566787,33.92,-118.28,0.904
2.2969,43.0,0.07918751839858698,0.9367088607594936,295.0,3.734177215189873,33.93,-118.28,0.906
3.5833,45.0,0.09796296296296296,0.9333333333333332,448.0,3.733333333333333,33.93,-118.28,0.906
0.4999,52.0,0.05,0.7333333333333333,74.0,1.6444444444444444,33.93,-118.28,0.906
2.3333,44.0,0.10657051282051282,1.0,940.0,3.0128205128205128,33.94,-118.25,0.998
1.1434,43.0,0.07749617044979808,1.1317365269461075,1305.0,3.907185628742515,33.94,-118.25,0.913
0.8527,43.0,0.07983489378838216,1.0173160173160174,736.0,3.186147186147186,33.94,-118.25,0.904
0.6831,37.0,0.10553598986981125,0.9824304538799414,2865.0,4.194729136163982,33.95,-118.23,0.875
1.35,40.0,0.1042832167832168,0.9790209790209792,1210.0,4.230769230769231,33.95,-118.24,0.895
1.4792,37.0,0.11932340503769075,1.0,653.0,4.442176870748299,33.95,-118.24,0.975
1.25,36.0,0.12689020381328076,1.0710059171597632,1938.0,3.822485207100592,33.95,-118.24,0.974
0.9708,21.0,0.1935483870967742,1.103225806451613,1167.0,3.764516129032258,33.95,-118.24,1.076
1.5427,28.0,0.1602641056422569,1.2079831932773109,1799.0,3.779411764705882,33.95,-118.25,0.957
1.6513,37.0,0.12162162162162163,1.2755102040816326,390.0,3.979591836734694,33.95,-118.24,0.902
1.1384,25.0,0.1389090909090909,0.9090909090909092,801.0,3.640909090909091,33.95,-118.25,1.0
0.9889,40.0,0.09027777777777778,1.0,1068.0,3.955555555555556,33.93,-118.25,0.875
0.9298,36.0,0.10211560886223556,1.1004497751124438,2664.0,3.9940029985007497,33.93,-118.25,1.0
1.1346,42.0,0.08552631578947369,1.0219298245614037,899.0,3.942982456140351,33.93,-118.25,0.854
2.0,37.0,0.10080037118663729,1.034334763948498,1040.0,4.463519313304721,33.94,-118.24,0.842
2.0769,34.0,0.16258169934640523,1.25,673.0,4.673611111111111,33.94,-118.24,0.883
1.5132,37.0,0.11192240627724499,1.0403225806451613,824.0,3.3225806451612905,33.93,-118.24,0.863
1.0625,32.0,0.11115867579908675,0.9178082191780822,861.0,3.9315068493150687,33.93,-118.24,0.898
0.9705,42.0,0.09047619047619047,1.06,411.0,4.11,33.94,-118.24,0.9
1.7212,39.0,0.11756168359941944,1.030188679245283,1211.0,4.569811320754717,33.94,-118.24,0.955
2.0187,39.0,0.1250273942581635,1.1025641025641026,1313.0,5.611111111111111,33.94,-118.23,0.901
2.1607,35.0,0.11841390548614883,1.015209125475285,1339.0,5.091254752851711,33.94,-118.23,0.976
2.3333,36.0,0.1020971302428256,1.0165562913907285,1417.0,4.69205298013245,33.94,-118.23,0.921
1.2679,30.0,0.15359477124183005,1.0343137254901962,1071.0,5.25,33.94,-118.24,0.92
1.3,36.0,0.11793785310734463,1.0423728813559323,487.0,4.127118644067797,33.93,-118.23,0.87
0.8478,39.0,0.0989695662592859,0.994392523364486,2015.0,3.766355140186916,33.93,-118.23,1.049
0.8984,32.0,0.1312994071146245,1.1146245059288538,992.0,3.9209486166007914,33.93,-118.24,0.887
3.7721,25.0,0.16035398230088496,1.1317600786627335,1719.0,1.6902654867256637,34.05,-118.46,3.375
4.6197,21.0,0.1762825170760064,1.0193285859613428,1489.0,1.5147507629704984,34.05,-118.46,3.875
2.0511,21.0,0.155187074829932,1.1741071428571428,965.0,4.308035714285714,34.07,-118.44,3.5
1.3125,13.0,0.26320963381666257,1.159744408945687,3806.0,3.039936102236421,34.07,-118.45,3.5
1.583,19.0,0.16569200779727097,1.0454840805718,3751.0,2.437296946068876,34.07,-118.45,3.5
5.7097,15.0,0.29047619047619044,1.0649350649350648,2269.0,1.8417207792207797,34.05,-118.44,3.167
3.9673,24.0,0.1787980589772303,1.0627099664053752,1613.0,1.8062709966405373,34.05,-118.43,4.773
4.1141,20.0,0.20794261721483553,1.0762771168649403,2492.0,1.7438768369489153,34.05,-118.44,3.05
5.8587,52.0,0.1131908140403286,1.055825242718447,962.0,2.33495145631068,34.04,-118.43,4.947
2.1875,28.0,0.07046094299788881,0.9827586206896552,936.0,2.3054187192118225,34.05,-118.45,1.813
3.6673,22.0,0.16049323017408124,1.1117021276595744,1848.0,1.9659574468085104,34.04,-118.45,2.833
2.7679,23.0,0.13211645587359425,1.064464141821112,2031.0,1.6365834004834812,34.04,-118.45,2.775
2.6509,25.0,0.1497180043383948,1.1594360086767896,3136.0,1.700650759219089,34.05,-118.46,4.1
3.7549,23.0,0.14643992711943124,1.057518488085456,2103.0,1.7280197206244865,34.05,-118.45,2.75
3.2663,19.0,0.18973226310402413,1.060388945752303,1820.0,1.8628454452405323,34.04,-118.46,3.375
3.5335,21.0,0.16904761904761903,1.05,2719.0,1.9147887323943664,34.04,-118.47,2.688
3.0173,19.0,0.1915444348576359,1.1038251366120218,1837.0,2.007650273224044,34.04,-118.45,3.938
3.0069,25.0,0.12257510729613735,1.0271816881258942,1390.0,1.988555078683834,34.04,-118.46,3.25
3.6976,25.0,0.1412244897959184,1.0841836734693877,1558.0,1.987244897959184,34.04,-118.46,3.6
3.1235,17.0,0.21178022660251436,1.183377308707124,1404.0,1.8522427440633245,34.04,-118.46,4.208
3.287,31.0,0.12562910415568232,1.050520059435364,1632.0,2.424962852897474,34.04,-118.46,3.481
3.9489,21.0,0.22637115554484866,1.092748735244519,1435.0,2.4198988195615514,34.04,-118.45,3.602
2.6528,45.0,0.09231746031746031,0.96,520.0,2.9714285714285715,34.03,-118.45,3.0
3.7813,39.0,0.11704457159002613,1.1074380165289257,931.0,2.564738292011019,34.03,-118.45,3.363
2.1875,49.0,0.09329446064139942,1.0,14.0,2.0,34.04,-118.44,2.25
0.536,16.0,0.28125,1.5,3.0,0.75,34.04,-118.44,3.5
3.0714,31.0,0.13649608915699604,1.0491283676703644,1535.0,2.4326465927099843,34.04,-118.44,3.478
5.2954,52.0,0.11162615885742921,1.003257328990228,735.0,2.3941368078175898,34.04,-118.43,4.851
4.925,46.0,0.12008281573498965,1.010989010989011,639.0,2.340659340659341,34.04,-118.42,4.098
4.5833,42.0,0.12573827980804725,1.1027131782945736,1115.0,2.1608527131782944,34.04,-118.43,4.275
4.0283,35.0,0.126766374419804,1.03971119133574,1047.0,1.8898916967509023,34.05,-118.39,4.125
4.0153,25.0,0.17106382978723403,1.0653495440729484,1139.0,1.7310030395136775,34.05,-118.39,4.6
5.5951,44.0,0.1504176035978156,1.010600706713781,635.0,2.243816254416961,34.04,-118.39,4.613
2.2961,35.0,0.11770586687713759,1.0902394106813995,1794.0,3.303867403314917,34.04,-118.38,2.077
2.7226,31.0,0.1366167434715822,1.081845238095238,2120.0,3.1547619047619047,34.04,-118.38,2.542
6.2895,45.0,0.14444444444444443,1.1016949152542372,254.0,2.152542372881356,34.04,-118.38,3.404
2.0437,36.0,0.11012166520082087,1.017150395778364,2054.0,2.7097625329815305,34.04,-118.38,3.091
3.4063,39.0,0.121203690823944,1.0289330922242317,1665.0,3.0108499095840866,34.04,-118.38,2.716
4.125,41.0,0.08211382113821138,0.7666666666666667,85.0,2.833333333333333,34.04,-118.39,2.375
4.7386,52.0,0.09928134149587436,0.9584775086505192,666.0,2.3044982698961936,34.04,-118.39,3.404
3.9038,49.0,0.0933161368636674,1.037174721189591,669.0,2.486988847583643,34.04,-118.39,3.083
3.2228,28.0,0.12785862785862787,1.1143451143451144,1161.0,2.413721413721414,34.03,-118.39,2.325
3.0574,25.0,0.15063457330415753,1.148796498905908,1890.0,2.0678336980306344,34.03,-118.39,3.194
3.2222,24.0,0.15984320557491288,1.10801393728223,491.0,1.710801393728223,34.03,-118.4,3.194
6.5669,43.0,0.11756456702115227,1.0100502512562817,520.0,2.613065326633166,34.03,-118.4,3.728
2.8418,26.0,0.13464615384615383,1.1152,2435.0,1.948,34.03,-118.41,3.273
3.116,19.0,0.1791290259230165,1.0872201492537314,3870.0,1.805037313432836,34.02,-118.4,3.0
2.4135,27.0,0.0836582196231319,0.881578947368421,397.0,1.7412280701754386,34.02,-118.4,1.844
3.1642,24.0,0.13480819529206625,1.0392327811682651,1764.0,1.5379250217959894,34.03,-118.41,3.667
3.5022,24.0,0.15715317919075142,1.092485549132948,1322.0,1.9104046242774568,34.02,-118.41,2.813
3.0965,16.0,0.2077982305936073,1.0650684931506849,3390.0,1.9349315068493151,34.02,-118.41,3.2
3.1415,19.0,0.17463567385282427,1.1647597254004576,746.0,1.7070938215102975,34.03,-118.39,0.55
3.4058,13.0,0.2564936418594955,1.072086720867209,3397.0,1.8411924119241192,34.03,-118.4,2.75
2.9344,36.0,0.11074214632089395,1.079696394686907,1756.0,3.332068311195446,34.03,-118.38,2.221
3.7206,39.0,0.09466389466389466,1.0135135135135136,1237.0,3.343243243243243,34.03,-118.39,2.309
3.1827,43.0,0.12826809186768742,1.0559006211180124,514.0,3.192546583850932,34.04,-118.37,2.028
2.767,42.0,0.11275243081525801,1.1099476439790577,1094.0,2.863874345549738,34.04,-118.37,1.43
2.6402,43.0,0.08621667612024958,1.0365853658536586,705.0,2.865853658536585,34.03,-118.38,1.857
2.25,25.0,0.16549618320610687,1.2290076335877862,442.0,3.3740458015267176,34.04,-118.37,3.333
4.0781,43.0,0.11748195669607057,0.9586206896551724,727.0,2.5068965517241377,34.04,-118.37,2.894
5.0866,45.0,0.12689793866264454,1.009049773755656,637.0,2.8823529411764706,34.03,-118.42,4.273
5.2099,45.0,0.12636165577342048,1.0163398692810457,788.0,2.57516339869281,34.03,-118.43,3.736
3.2308,39.0,0.11482144040283575,1.1085271317829457,855.0,2.2093023255813957,34.03,-118.43,3.408
3.1875,26.0,0.15083996463306806,1.186206896551724,894.0,2.055172413793104,34.03,-118.43,3.727
3.3542,44.0,0.13003452243958574,1.1139240506329111,358.0,2.2658227848101267,34.03,-118.42,3.442
3.2396,25.0,0.14006802721088435,1.120748299319728,1349.0,2.29421768707483,34.03,-118.44,3.524
3.6467,36.0,0.12247474747474747,1.1022727272727273,867.0,2.4630681818181817,34.03,-118.43,3.467
3.625,37.0,0.14394305019305018,0.9151785714285714,488.0,2.1785714285714284,34.03,-118.44,3.576
4.2434,37.0,0.13045223441263046,0.9356435643564356,489.0,2.4207920792079207,34.03,-118.44,3.31
3.125,30.0,0.12639902676399026,1.1058394160583942,606.0,2.2116788321167884,34.03,-118.44,3.438
3.3482,41.0,0.09948652118100128,1.0526315789473684,711.0,2.338815789473684,34.03,-118.45,3.181
4.0231,41.0,0.10562344708686172,1.0977130977130978,993.0,2.0644490644490645,34.03,-118.45,3.539
4.2411,41.0,0.11310854144398018,1.0557768924302788,561.0,2.235059760956175,34.03,-118.44,3.509
6.2583,37.0,0.13404058263871346,0.9595015576323987,783.0,2.439252336448598,34.02,-118.44,3.86
4.5795,43.0,0.13643410852713178,1.025,651.0,2.7125,34.01,-118.44,4.0
5.1708,41.0,0.14002995293110826,0.9692982456140352,534.0,2.3421052631578947,34.01,-118.44,4.188
5.8666,37.0,0.15742057847321006,1.0964912280701755,626.0,2.745614035087719,34.01,-118.45,4.401
6.3516,40.0,0.1485807860262009,1.0480349344978166,559.0,2.441048034934498,34.01,-118.45,3.543
6.4755,36.0,0.16147082334132695,1.0023980815347722,1123.0,2.693045563549161,34.01,-118.45,4.058
5.3403,43.0,0.14000564918557576,0.979757085020243,675.0,2.7327935222672064,34.01,-118.43,4.898
6.2917,39.0,0.1362257407638283,1.0243111831442464,1321.0,2.141004862236629,34.02,-118.44,4.657
4.5278,44.0,0.09163752913752914,0.8397435897435898,326.0,2.08974358974359,34.03,-118.42,3.743
3.6019,20.0,0.18455696202531643,1.1063291139240503,2165.0,1.8270042194092824,34.03,-118.41,4.636
